version	package	classe	attr	meth	pmeth
1.6.0	org.apache.tools.ant.types.selectors.modifiedselector	PropertiesfileCache	1	12	12
1.6.0	org.apache.tools.ant.util	ClasspathUtils$Delegate	2	13	11
1.6.0	org.apache.tools.ant.util	ClasspathUtils	2	11	9
1.6.0	org.apache.tools.ant.util	CollectionUtils$EmptyEnumeration	2	3	3
1.6.0	org.apache.tools.ant.util	CollectionUtils	2	4	4
1.6.0	org.apache.tools.ant.util	DOMElementWriter	1	8	7
1.6.0	org.apache.tools.ant.util	DateUtils	1	11	8
1.6.0	org.apache.tools.ant.util	FileNameMapper	1	3	3
1.6.0	org.apache.tools.ant.util	FileUtils	1	37	33
1.6.0	org.apache.tools.ant.util	FlatFileNameMapper	1	4	4
1.6.0	org.apache.tools.ant.util	GlobPatternMapper	1	5	4
1.6.0	org.apache.tools.ant.util	IdentityMapper	1	4	4
1.6.0	org.apache.tools.ant.util	JAXPUtils	1	13	9
1.6.0	org.apache.tools.ant.util	JavaEnvUtils	1	11	7
1.6.0	org.apache.tools.ant.util	KeepAliveInputStream	1	2	2
1.6.0	org.apache.tools.ant.util	KeepAliveOutputStream	1	2	2
1.6.0	org.apache.tools.ant.util	LazyFileOutputStream	1	10	9
1.6.0	org.apache.tools.ant.util	LazyHashtable	1	9	8
1.6.0	org.apache.tools.ant.util	LineTokenizer	1	4	4
1.6.0	org.apache.tools.ant.util	LoaderUtils	1	8	6
1.6.0	org.apache.tools.ant.util	MergingMapper	1	4	4
1.6.0	org.apache.tools.ant.util	PackageNameMapper	1	2	1
1.6.0	org.apache.tools.ant.util	RegexpPatternMapper	1	5	4
1.6.0	org.apache.tools.ant.util	ResourceUtils	1	2	2
1.6.0	org.apache.tools.ant.util	ScriptRunner	1	8	8
1.6.0	org.apache.tools.ant.util	SourceFileScanner	1	4	4
1.6.0	org.apache.tools.ant.util	StringUtils	1	6	5
1.6.0	org.apache.tools.ant.util	TaskLogger	1	6	6
1.6.0	org.apache.tools.ant.util	TeeOutputStream	1	6	6
1.6.0	org.apache.tools.ant.util	TimeoutObserver	1	1	1
1.6.0	org.apache.tools.ant.util	Tokenizer	1	2	2
1.6.0	org.apache.tools.ant.util	UnPackageNameMapper	1	2	1
1.6.0	org.apache.tools.ant.util	Watchdog	1	7	6
1.6.0	org.apache.tools.ant.util	WeakishReference$HardReference	2	2	2
1.6.0	org.apache.tools.ant.util	WeakishReference	2	5	3
1.6.0	org.apache.tools.ant.util.facade	FacadeTaskHelper	1	9	9
1.6.0	org.apache.tools.ant.util.facade	ImplementationSpecificArgument	2	3	3
1.6.0	org.apache.tools.ant.util.regexp	Regexp	1	1	1
1.6.0	org.apache.tools.ant.util.regexp	RegexpFactory	1	4	3
1.6.0	org.apache.tools.ant.util.regexp	RegexpMatcher	1	6	6
1.6.0	org.apache.tools.ant.util.regexp	RegexpMatcherFactory	1	5	3
1.6.0	org.apache.tools.ant.util.regexp	RegexpUtil	1	3	3
1.6.0	org.apache.tools.bzip2	BZip2Constants	1	1	0
1.6.0	org.apache.tools.bzip2	CBZip2InputStream	1	32	2
1.6.0	org.apache.tools.bzip2	CBZip2OutputStream$1	2	0	0
1.6.0	org.apache.tools.bzip2	CBZip2OutputStream$StackElem	2	2	0
1.6.0	org.apache.tools.bzip2	CBZip2OutputStream	2	33	5
1.6.0	org.apache.tools.bzip2	CRC	1	7	1
1.6.0	org.apache.tools.mail	ErrorInQuitException	1	1	1
1.6.0	org.apache.tools.mail	MailMessage	1	31	13
1.6.0	org.apache.tools.mail	MailPrintStream	1	5	3
1.6.0	org.apache.tools.mail	SmtpResponseReader	1	5	3
1.6.0	org.apache.tools.tar	TarBuffer	1	21	17
1.6.0	org.apache.tools.tar	TarConstants	1	0	0
1.6.0	org.apache.tools.tar	TarEntry	1	35	34
1.6.0	org.apache.tools.tar	TarInputStream	1	16	16
1.6.0	org.apache.tools.tar	TarOutputStream	1	15	14
1.6.0	org.apache.tools.tar	TarUtils	1	8	8
1.6.0	org.apache.tools.zip	AsiExtraField	1	20	18
1.6.0	org.apache.tools.zip	ExtraFieldUtils	1	8	6
1.6.0	org.apache.tools.zip	UnixStat	1	0	0
1.6.0	org.apache.tools.zip	UnrecognizedExtraField	1	10	10
1.6.0	org.apache.tools.zip	ZipEntry	1	31	22
1.6.0	org.apache.tools.zip	ZipExtraField	1	6	6
1.6.0	org.apache.tools.zip	ZipFile$BoundedInputStream	2	4	2
1.6.0	org.apache.tools.zip	ZipFile	2	15	9
1.6.0	org.apache.tools.zip	ZipLong	1	7	7
1.6.0	org.apache.tools.zip	ZipOutputStream	1	25	15
1.6.0	org.apache.tools.zip	ZipShort	1	7	7
1.6.1	org.apache.tools.ant	AntClassLoader$ResourceEnumeration	2	4	2
1.6.1	org.apache.tools.ant	AntClassLoader	2	49	31
1.6.1	org.apache.tools.ant	AntTypeDefinition	1	20	16
1.6.1	org.apache.tools.ant	BuildEvent	1	11	11
1.6.1	org.apache.tools.ant	BuildException	1	15	15
1.6.1	org.apache.tools.ant	BuildListener	1	7	7
1.6.1	org.apache.tools.ant	BuildLogger	1	4	4
1.6.1	org.apache.tools.ant	ComponentHelper$AntTypeTable	2	8	8
1.6.1	org.apache.tools.ant	ComponentHelper	2	34	23
1.6.1	org.apache.tools.ant	DefaultLogger	1	16	12
1.6.1	org.apache.tools.ant	DemuxInputStream	1	3	3
1.6.1	org.apache.tools.ant	DemuxOutputStream$1	2	0	0
1.6.1	org.apache.tools.ant	DemuxOutputStream$BufferInfo	2	6	0
1.6.1	org.apache.tools.ant	DemuxOutputStream	2	10	5
1.6.1	org.apache.tools.ant	Diagnostics$1	2	2	1
1.6.1	org.apache.tools.ant	Diagnostics	2	17	5
1.6.1	org.apache.tools.ant	DirectoryScanner	1	53	28
1.6.1	org.apache.tools.ant	DynamicConfigurator	1	2	2
1.6.1	org.apache.tools.ant	ExitException	1	3	3
1.6.1	org.apache.tools.ant	FileScanner	1	14	14
1.6.1	org.apache.tools.ant	IntrospectionHelper$1	2	6	5
1.6.1	org.apache.tools.ant	IntrospectionHelper$10	2	2	1
1.6.1	org.apache.tools.ant	IntrospectionHelper$11	2	2	1
1.6.1	org.apache.tools.ant	IntrospectionHelper$12	2	6	5
1.6.1	org.apache.tools.ant	IntrospectionHelper$2	2	6	5
1.6.1	org.apache.tools.ant	IntrospectionHelper$3	2	6	5
1.6.1	org.apache.tools.ant	IntrospectionHelper$4	2	6	5
1.6.1	org.apache.tools.ant	IntrospectionHelper$5	2	2	1
1.6.1	org.apache.tools.ant	IntrospectionHelper$6	2	2	1
1.6.1	org.apache.tools.ant	IntrospectionHelper$7	2	2	1
1.6.1	org.apache.tools.ant	IntrospectionHelper$8	2	2	1
1.6.1	org.apache.tools.ant	IntrospectionHelper$9	2	2	1
1.6.1	org.apache.tools.ant	IntrospectionHelper$AttributeSetter	2	1	1
1.6.1	org.apache.tools.ant	IntrospectionHelper$Creator	2	6	4
1.6.1	org.apache.tools.ant	IntrospectionHelper$NestedCreator	2	5	5
1.6.1	org.apache.tools.ant	IntrospectionHelper	2	33	22
1.6.1	org.apache.tools.ant	Location	1	8	6
1.6.1	org.apache.tools.ant	MagicNames	1	1	1
1.6.1	org.apache.tools.ant	Main	1	23	5
1.6.1	org.apache.tools.ant	NoBannerLogger	1	4	4
1.6.1	org.apache.tools.ant	PathTokenizer	1	3	3
1.6.1	org.apache.tools.ant	Project$AntRefTable	2	3	3
1.6.1	org.apache.tools.ant	Project	2	100	87
1.6.1	org.apache.tools.ant	ProjectComponent	1	5	5
1.6.1	org.apache.tools.ant	ProjectHelper	1	18	17
1.6.1	org.apache.tools.ant	PropertyHelper	1	20	18
1.6.1	org.apache.tools.ant	RuntimeConfigurable	2	21	19
1.6.1	org.apache.tools.ant	Target	2	23	19
1.6.1	org.apache.tools.ant	Task	1	30	20
1.6.1	org.apache.tools.ant	TaskAdapter	1	7	6
1.6.1	org.apache.tools.ant	TaskContainer	1	1	1
1.6.1	org.apache.tools.ant	TypeAdapter	1	5	5
1.6.1	org.apache.tools.ant	UnknownElement	2	28	16
1.6.1	org.apache.tools.ant	XmlLogger$1	2	0	0
1.6.1	org.apache.tools.ant	XmlLogger$TimedElement	2	6	0
1.6.1	org.apache.tools.ant	XmlLogger	2	16	12
1.6.1	org.apache.tools.ant.filters	BaseFilterReader	1	10	5
1.6.1	org.apache.tools.ant.filters	BaseParamFilterReader	1	4	3
1.6.1	org.apache.tools.ant.filters	ChainableReader	1	1	1
1.6.1	org.apache.tools.ant.filters	ClassConstants	1	5	4
1.6.1	org.apache.tools.ant.filters	ConcatFilter	1	9	8
1.6.1	org.apache.tools.ant.filters	EscapeUnicode	1	5	4
1.6.1	org.apache.tools.ant.filters	ExpandProperties	1	4	4
1.6.1	org.apache.tools.ant.filters	HeadFilter	1	10	6
1.6.1	org.apache.tools.ant.filters	LineContains$Contains	2	3	3
1.6.1	org.apache.tools.ant.filters	LineContains	2	8	5
1.6.1	org.apache.tools.ant.filters	LineContainsRegExp	1	8	5
1.6.1	org.apache.tools.ant.filters	PrefixLines	1	7	5
1.6.1	org.apache.tools.ant.filters	ReplaceTokens$Token	2	5	5
1.6.1	org.apache.tools.ant.filters	ReplaceTokens	2	13	7
1.6.1	org.apache.tools.ant.filters	StringInputStream	1	9	9
1.6.1	org.apache.tools.ant.filters	StripJavaComments	1	4	4
1.6.1	org.apache.tools.ant.filters	StripLineBreaks	1	7	5
1.6.1	org.apache.tools.ant.filters	StripLineComments$Comment	2	3	3
1.6.1	org.apache.tools.ant.filters	StripLineComments	2	8	5
1.6.1	org.apache.tools.ant.filters	TabsToSpaces	1	7	5
1.6.1	org.apache.tools.ant.filters	TailFilter	1	10	6
1.6.1	org.apache.tools.ant.filters	TokenFilter$1	2	2	1
1.6.1	org.apache.tools.ant.filters	TokenFilter$ChainableReaderFilter	2	4	4
1.6.1	org.apache.tools.ant.filters	TokenFilter$ContainsRegex	2	6	5
1.6.1	org.apache.tools.ant.filters	TokenFilter$ContainsString	2	3	3
1.6.1	org.apache.tools.ant.filters	TokenFilter$DeleteCharacters	2	6	4
1.6.1	org.apache.tools.ant.filters	TokenFilter$FileTokenizer	2	3	3
1.6.1	org.apache.tools.ant.filters	TokenFilter$Filter	2	1	1
1.6.1	org.apache.tools.ant.filters	TokenFilter$IgnoreBlank	2	2	2
1.6.1	org.apache.tools.ant.filters	TokenFilter$ReplaceRegex	2	6	5
1.6.1	org.apache.tools.ant.filters	TokenFilter$ReplaceString	2	4	4
1.6.1	org.apache.tools.ant.filters	TokenFilter$StringTokenizer	2	8	7
1.6.1	org.apache.tools.ant.filters	TokenFilter$Trim	2	2	2
1.6.1	org.apache.tools.ant.filters	TokenFilter	2	19	19
1.6.1	org.apache.tools.ant.filters.util	ChainReaderHelper	1	10	8
1.6.1	org.apache.tools.ant.filters.util	JavaClassHelper	1	3	2
1.6.1	org.apache.tools.ant.helper	AntXMLContext	1	26	26
1.6.1	org.apache.tools.ant.helper	ProjectHelper2$AntHandler	2	7	6
1.6.1	org.apache.tools.ant.helper	ProjectHelper2$ElementHandler	2	5	5
1.6.1	org.apache.tools.ant.helper	ProjectHelper2$MainHandler	2	2	2
1.6.1	org.apache.tools.ant.helper	ProjectHelper2$ProjectHandler	2	3	3
1.6.1	org.apache.tools.ant.helper	ProjectHelper2$RootHandler	2	10	9
1.6.1	org.apache.tools.ant.helper	ProjectHelper2$TargetHandler	2	4	4
1.6.1	org.apache.tools.ant.helper	ProjectHelper2	2	9	4
1.6.1	org.apache.tools.ant.helper	ProjectHelperImpl$AbstractHandler	2	4	4
1.6.1	org.apache.tools.ant.helper	ProjectHelperImpl$DataTypeHandler	2	4	4
1.6.1	org.apache.tools.ant.helper	ProjectHelperImpl$DescriptionHandler	2	2	2
1.6.1	org.apache.tools.ant.helper	ProjectHelperImpl$NestedElementHandler	2	4	4
1.6.1	org.apache.tools.ant.helper	ProjectHelperImpl$ProjectHandler	2	4	3
1.6.1	org.apache.tools.ant.helper	ProjectHelperImpl$RootHandler	2	4	4
1.6.1	org.apache.tools.ant.helper	ProjectHelperImpl$TargetHandler	2	3	3
1.6.1	org.apache.tools.ant.helper	ProjectHelperImpl$TaskHandler	2	4	4
1.6.1	org.apache.tools.ant.helper	ProjectHelperImpl	2	14	2
1.6.1	org.apache.tools.ant.input	DefaultInputHandler	1	4	2
1.6.1	org.apache.tools.ant.input	InputHandler	1	1	1
1.6.1	org.apache.tools.ant.input	InputRequest	1	5	5
1.6.1	org.apache.tools.ant.input	MultipleChoiceInputRequest	1	3	3
1.6.1	org.apache.tools.ant.input	PropertyFileInputHandler	1	3	2
1.6.1	org.apache.tools.ant.listener	AnsiColorLogger	1	3	1
1.6.1	org.apache.tools.ant.listener	MailLogger	1	7	2
1.6.1	org.apache.tools.ant.loader	AntClassLoader2	2	8	1
1.6.1	org.apache.tools.ant.taskdefs	AbstractCvsTask	2	42	33
1.6.1	org.apache.tools.ant.taskdefs	Ant$Reference	2	3	3
1.6.1	org.apache.tools.ant.taskdefs	Ant	2	24	17
1.6.1	org.apache.tools.ant.taskdefs	AntStructure	1	9	3
1.6.1	org.apache.tools.ant.taskdefs	Antlib	1	8	4
1.6.1	org.apache.tools.ant.taskdefs	AntlibDefinition	1	5	5
1.6.1	org.apache.tools.ant.taskdefs	Available$FileDir	2	5	4
1.6.1	org.apache.tools.ant.taskdefs	Available	2	20	16
1.6.1	org.apache.tools.ant.taskdefs	BUnzip2	1	3	1
1.6.1	org.apache.tools.ant.taskdefs	BZip2	1	2	1
1.6.1	org.apache.tools.ant.taskdefs	Basename	1	5	5
1.6.1	org.apache.tools.ant.taskdefs	BuildNumber	1	6	3
1.6.1	org.apache.tools.ant.taskdefs	CVSPass	1	6	5
1.6.1	org.apache.tools.ant.taskdefs	CallTarget	2	14	14
1.6.1	org.apache.tools.ant.taskdefs	Checksum	1	20	15
1.6.1	org.apache.tools.ant.taskdefs	Chmod	2	18	16
1.6.1	org.apache.tools.ant.taskdefs	Concat$1	2	0	0
1.6.1	org.apache.tools.ant.taskdefs	Concat$MultiReader	2	8	3
1.6.1	org.apache.tools.ant.taskdefs	Concat$TextElement	2	10	8
1.6.1	org.apache.tools.ant.taskdefs	Concat	2	28	18
1.6.1	org.apache.tools.ant.taskdefs	ConditionTask	1	4	4
1.6.1	org.apache.tools.ant.taskdefs	Copy	1	31	24
1.6.1	org.apache.tools.ant.taskdefs	Copydir	2	8	7
1.6.1	org.apache.tools.ant.taskdefs	Copyfile	2	6	6
1.6.1	org.apache.tools.ant.taskdefs	Cvs	1	1	1
1.6.1	org.apache.tools.ant.taskdefs	DefBase	2	12	11
1.6.1	org.apache.tools.ant.taskdefs	DefaultExcludes	1	6	6
1.6.1	org.apache.tools.ant.taskdefs	Definer$1	2	3	2
1.6.1	org.apache.tools.ant.taskdefs	Definer$Format	2	2	2
1.6.1	org.apache.tools.ant.taskdefs	Definer$OnError	2	3	3
1.6.1	org.apache.tools.ant.taskdefs	Definer	2	22	14
1.6.1	org.apache.tools.ant.taskdefs	Delete	2	41	38
1.6.1	org.apache.tools.ant.taskdefs	Deltree	2	4	3
1.6.1	org.apache.tools.ant.taskdefs	DependSet	1	6	6
1.6.1	org.apache.tools.ant.taskdefs	Dirname	1	4	4
1.6.1	org.apache.tools.ant.taskdefs	Ear	1	8	4
1.6.1	org.apache.tools.ant.taskdefs	Echo$EchoLevel	2	2	2
1.6.1	org.apache.tools.ant.taskdefs	Echo	2	7	7
1.6.1	org.apache.tools.ant.taskdefs	Exec$StreamPumper	2	3	3
1.6.1	org.apache.tools.ant.taskdefs	Exec	3	10	7
1.6.1	org.apache.tools.ant.taskdefs	ExecTask	2	36	26
1.6.1	org.apache.tools.ant.taskdefs	Execute$1	2	0	0
1.6.1	org.apache.tools.ant.taskdefs	Execute$CommandLauncher	2	4	2
1.6.1	org.apache.tools.ant.taskdefs	Execute$CommandLauncherProxy	2	2	1
1.6.1	org.apache.tools.ant.taskdefs	Execute$Java11CommandLauncher	2	3	1
1.6.1	org.apache.tools.ant.taskdefs	Execute$Java13CommandLauncher	2	2	2
1.6.1	org.apache.tools.ant.taskdefs	Execute$MacCommandLauncher	2	2	1
1.6.1	org.apache.tools.ant.taskdefs	Execute$OS2CommandLauncher	2	2	1
1.6.1	org.apache.tools.ant.taskdefs	Execute$PerlScriptCommandLauncher	2	2	1
1.6.1	org.apache.tools.ant.taskdefs	Execute$ScriptCommandLauncher	2	2	1
1.6.1	org.apache.tools.ant.taskdefs	Execute$VmsCommandLauncher	2	4	3
1.6.1	org.apache.tools.ant.taskdefs	Execute$WinNTCommandLauncher	2	2	1
1.6.1	org.apache.tools.ant.taskdefs	Execute	2	30	22
1.6.1	org.apache.tools.ant.taskdefs	ExecuteJava	2	11	11
1.6.1	org.apache.tools.ant.taskdefs	ExecuteOn$FileDirBoth	2	2	2
1.6.1	org.apache.tools.ant.taskdefs	ExecuteOn	2	23	16
1.6.1	org.apache.tools.ant.taskdefs	ExecuteStreamHandler	1	5	5
1.6.1	org.apache.tools.ant.taskdefs	ExecuteWatchdog	1	9	8
1.6.1	org.apache.tools.ant.taskdefs	Exit	1	8	6
1.6.1	org.apache.tools.ant.taskdefs	Expand	1	10	8
1.6.1	org.apache.tools.ant.taskdefs	Filter	1	6	5
1.6.1	org.apache.tools.ant.taskdefs	FixCRLF$AddAsisRemove	2	2	2
1.6.1	org.apache.tools.ant.taskdefs	FixCRLF$CrLf	2	2	2
1.6.1	org.apache.tools.ant.taskdefs	FixCRLF$OneLiner$BufferLine	2	19	19
1.6.1	org.apache.tools.ant.taskdefs	FixCRLF$OneLiner	2	8	7
1.6.1	org.apache.tools.ant.taskdefs	FixCRLF	2	19	12
1.6.1	org.apache.tools.ant.taskdefs	GUnzip	1	3	1
1.6.1	org.apache.tools.ant.taskdefs	GZip	1	2	1
1.6.1	org.apache.tools.ant.taskdefs	GenerateKey$DistinguishedName	2	5	5
1.6.1	org.apache.tools.ant.taskdefs	GenerateKey$DnameParam	2	5	5
1.6.1	org.apache.tools.ant.taskdefs	GenerateKey	2	14	14
1.6.1	org.apache.tools.ant.taskdefs	Get$1	2	0	0
1.6.1	org.apache.tools.ant.taskdefs	Get$Base64Converter	2	4	2
1.6.1	org.apache.tools.ant.taskdefs	Get	2	10	9
1.6.1	org.apache.tools.ant.taskdefs	ImportTask	1	6	4
1.6.1	org.apache.tools.ant.taskdefs	Input	1	7	7
1.6.1	org.apache.tools.ant.taskdefs	JDBCTask	1	26	20
1.6.1	org.apache.tools.ant.taskdefs	Jar$FilesetManifestConfig	2	2	2
1.6.1	org.apache.tools.ant.taskdefs	Jar	2	23	10
1.6.1	org.apache.tools.ant.taskdefs	Java	2	48	38
1.6.1	org.apache.tools.ant.taskdefs	Javac$ImplementationSpecificArgument	2	2	2
1.6.1	org.apache.tools.ant.taskdefs	Javac	2	75	68
1.6.1	org.apache.tools.ant.taskdefs	Javadoc$1	2	2	1
1.6.1	org.apache.tools.ant.taskdefs	Javadoc$AccessType	2	2	2
1.6.1	org.apache.tools.ant.taskdefs	Javadoc$DocletInfo	2	3	3
1.6.1	org.apache.tools.ant.taskdefs	Javadoc$DocletParam	2	5	5
1.6.1	org.apache.tools.ant.taskdefs	Javadoc$ExtensionInfo	2	7	7
1.6.1	org.apache.tools.ant.taskdefs	Javadoc$GroupArgument	2	7	7
1.6.1	org.apache.tools.ant.taskdefs	Javadoc$Html	2	3	3
1.6.1	org.apache.tools.ant.taskdefs	Javadoc$JavadocOutputStream	2	3	0
1.6.1	org.apache.tools.ant.taskdefs	Javadoc$LinkArgument	2	7	7
1.6.1	org.apache.tools.ant.taskdefs	Javadoc$PackageName	2	4	4
1.6.1	org.apache.tools.ant.taskdefs	Javadoc$SourceFile	2	4	4
1.6.1	org.apache.tools.ant.taskdefs	Javadoc$TagArgument	2	6	6
1.6.1	org.apache.tools.ant.taskdefs	Javadoc	2	85	78
1.6.1	org.apache.tools.ant.taskdefs	Jikes	2	2	0
1.6.1	org.apache.tools.ant.taskdefs	JikesOutputParser	2	12	5
1.6.1	org.apache.tools.ant.taskdefs	KeySubst	2	8	8
1.6.1	org.apache.tools.ant.taskdefs	LoadFile	1	7	7
1.6.1	org.apache.tools.ant.taskdefs	LoadProperties	1	5	5
1.6.1	org.apache.tools.ant.taskdefs	LogOutputStream	1	9	6
1.6.1	org.apache.tools.ant.taskdefs	LogStreamHandler	1	2	2
1.6.1	org.apache.tools.ant.taskdefs	MacroDef$Attribute	2	9	9
1.6.1	org.apache.tools.ant.taskdefs	MacroDef$MyAntTypeDefinition	2	4	4
1.6.1	org.apache.tools.ant.taskdefs	MacroDef$NestedSequential	2	4	4
1.6.1	org.apache.tools.ant.taskdefs	MacroDef$TemplateElement	2	9	9
1.6.1	org.apache.tools.ant.taskdefs	MacroDef$Text	2	11	11
1.6.1	org.apache.tools.ant.taskdefs	MacroDef	2	19	14
1.6.1	org.apache.tools.ant.taskdefs	MacroInstance$Element	2	3	3
1.6.1	org.apache.tools.ant.taskdefs	MacroInstance	2	9	6
1.6.1	org.apache.tools.ant.taskdefs	Manifest$Attribute	2	16	15
1.6.1	org.apache.tools.ant.taskdefs	Manifest$Section	2	18	16
1.6.1	org.apache.tools.ant.taskdefs	Manifest	2	17	16
1.6.1	org.apache.tools.ant.taskdefs	ManifestException	1	1	1
1.6.1	org.apache.tools.ant.taskdefs	ManifestTask$Mode	2	2	2
1.6.1	org.apache.tools.ant.taskdefs	ManifestTask	2	7	7
1.6.1	org.apache.tools.ant.taskdefs	MatchingTask	2	42	40
1.6.1	org.apache.tools.ant.taskdefs	Mkdir	1	4	3
1.6.1	org.apache.tools.ant.taskdefs	Move	1	7	1
1.6.1	org.apache.tools.ant.taskdefs	Pack	1	9	5
1.6.1	org.apache.tools.ant.taskdefs	Parallel$1	2	2	1
1.6.1	org.apache.tools.ant.taskdefs	Parallel$TaskList	2	3	2
1.6.1	org.apache.tools.ant.taskdefs	Parallel$TaskRunnable	2	3	2
1.6.1	org.apache.tools.ant.taskdefs	Parallel	2	19	9
1.6.1	org.apache.tools.ant.taskdefs	Patch	2	11	11
1.6.1	org.apache.tools.ant.taskdefs	PathConvert$MapEntry	2	4	4
1.6.1	org.apache.tools.ant.taskdefs	PathConvert$TargetOs	2	2	2
1.6.1	org.apache.tools.ant.taskdefs	PathConvert	2	16	12
1.6.1	org.apache.tools.ant.taskdefs	PreSetDef$PreSetDefinition	2	16	16
1.6.1	org.apache.tools.ant.taskdefs	PreSetDef	2	4	4
1.6.1	org.apache.tools.ant.taskdefs	ProcessDestroyer$ProcessDestroyerImpl	2	3	3
1.6.1	org.apache.tools.ant.taskdefs	ProcessDestroyer	2	8	5
1.6.1	org.apache.tools.ant.taskdefs	Property	1	35	25
1.6.1	org.apache.tools.ant.taskdefs	PumpStreamHandler	1	15	9
