year	author	classes	packages
2000	bodewig	1	1
2000	bodewig	14	3
2000	conor	2	2
2000	bodewig	4	1
2000	bodewig	2	1
2000	bodewig	1	1
2000	conor	2	1
2000	conor	1	1
2000	bodewig	1	1
2000	conor	1	1
2000	conor	1	1
2000	conor	1	1
2000	bodewig	2	1
2000	bodewig	1	1
2000	bodewig	4	2
2000	bodewig	2	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	3	2
2000	bodewig	2	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	2	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	2	1
2000	bodewig	3	1
2000	bodewig	4	1
2000	bodewig	1	1
2000	bodewig	2	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	2	1
2000	bodewig	5	2
2000	conor	2	1
2000	conor	4	2
2000	bodewig	5	1
2000	conor	2	1
2000	conor	1	1
2000	conor	2	2
2000	conor	1	1
2000	conor	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	conor	38	3
2000	conor	1	1
2000	rubys	2	1
2000	rubys	1	1
2000	conor	6	1
2000	conor	1	1
2000	bodewig	2	2
2000	rubys	4	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	conor	1	1
2000	bodewig	1	1
2000	conor	1	1
2000	conor	5	2
2000	conor	1	1
2000	rubys	1	1
2000	conor	2	1
2000	conor	2	1
2000	conor	1	1
2000	conor	1	1
2000	conor	6	3
2000	bodewig	3	2
2000	bodewig	1	1
2000	bodewig	4	2
2000	bodewig	2	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	conor	1	1
2000	conor	1	1
2000	conor	2	1
2000	conor	2	2
2000	conor	1	1
2000	conor	1	1
2000	conor	10	2
2000	jhunter	1	1
2000	rubys	3	2
2000	rubys	1	1
2000	rubys	4	2
2000	bodewig	1	1
2000	bodewig	1	1
2000	bodewig	1	1
2000	rubys	2	1
2000	conor	2	1
2000	conor	1	1
2000	arnout	2	1
2000	rubys	1	1
2000	rubys	1	1
2000	rubys	1	1
2000	rubys	2	2
2000	arnout	2	1
2000	arnout	1	1
2000	rubys	1	1
2000	arnout	2	1
2000	duncan	1	1
2000	arnout	1	1
2000	rubys	1	1
2000	rubys	8	1
2000	rubys	1	1
2000	rubys	1	1
2000	rubys	1	1
2000	rubys	1	1
2000	rubys	1	1
2000	rubys	1	1
2000	rubys	1	1
2000	costin	2	2
2000	rubys	1	1
2000	rubys	1	1
2000	rubys	3	2
2000	rubys	2	1
2000	rubys	3	2
2000	rubys	1	1
2000	rubys	1	1
2000	stefano	1	1
2000	akv	2	2
2000	rubys	1	1
2000	rubys	1	1
2000	rubys	3	1
2000	rubys	1	1
2000	rubys	3	1
2000	costin	1	1
2000	rubys	1	1
2000	costin	2	2
2000	costin	4	2
2000	costin	1	1
2000	rubys	2	2
2000	costin	3	2
2000	rubys	4	1
2000	rubys	1	1
2000	rubys	1	1
2000	stefano	5	2
2000	rubys	1	1
2000	rubys	1	1
2000	stefano	13	2
2000	rubys	1	1
2000	rubys	1	1
2000	rubys	1	1
2000	stefano	4	1
2000	stefano	3	1
2000	stefano	8	2
2000	stefano	9	2
2000	rubys	1	1
2000	rubys	2	1
2000	rubys	1	1
2000	arnout	4	1
2000	arnout	1	1
2000	rubys	1	1
2000	rubys	1	1
2000	rubys	1	1
2000	rubys	1	1
2000	rubys	1	1
2000	costin	3	1
2000	stefano	1	1
2000	stefano	1	1
2000	stefano	1	1
2000	stefano	1	1
2000	stefano	1	1
2000	stefano	1	1
2000	stefano	1	1
2000	rubys	2	1
2000	rubys	1	1
2000	rubys	3	2
2000	stefano	3	2
2000	stefano	3	1
2000	stefano	3	1
2000	rubys	1	1
2000	rubys	5	1
2000	duncan	44	3
